SPECIES,ORGANIZATION,HAUL_NO,DATE,LOCATION,LAT,LONG,BOTTOM_DEPTH(m),SAMPLE_NUM,LENGTH(mm),NUM_INDIVIDUALS,WET_WEIGHT(g),DRY_WEIGHT(g),AFDW(g),WATER_CONTENT(%mass),"WATER_CONTENT(%mass,AFDW)",WET:DRY,WET:DRY(AFDW),SUBSAMPLE_WEIGHT(g),GROSS_HEAT(J/Kg),"ENERGY_DENSITY(kJ/g,DRY)","ENERGY_DENSITY(kJ/g,WET)","ENERGY_DENSITY(kJ/g,WET,AFDW)",NOTES
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,3,171.98,1,38.4804,11.688,11.688,0.6962609536,0.6962609536,,3.292299795,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,4,183.16,1,42.4281,13.5808,13.5808,0.6799102482,0.6799102482,,3.124123763,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,4,183.16,1,42.4281,13.5808,13.5808,0.6799102482,0.6799102482,,3.124123763,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,4,183.16,1,42.4281,13.5808,13.5808,0.6799102482,0.6799102482,,3.124123763,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,5,165.25,1,45.1307,15.6051,15.6051,0.6542242864,0.6542242864,,2.892048112,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,5,165.25,1,45.1307,15.6051,15.6051,0.6542242864,0.6542242864,,2.892048112,,,,,,
S. sagax,CDFW,1,7/14/2022,MOSS LANDING,,,,5,165.25,1,45.1307,15.6051,15.6051,0.6542242864,0.6542242864,,2.892048112,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,1,200.95,1,76.4051,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,1,200.95,1,76.4051,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,1,200.95,1,76.4051,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,2,210.35,1,79.9968,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,2,210.35,1,79.9968,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,2,210.35,1,79.9968,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,3,214.41,1,82.5115,,,1,,#DIV/0!,#REF!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,3,214.41,1,82.5115,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,3,214.41,1,82.5115,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,4,200.61,1,77.5975,,,1,,#DIV/0!,#REF!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,4,200.61,1,77.5975,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,4,200.61,1,77.5975,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,5,206.06,1,77.4925,,,1,,#DIV/0!,#REF!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,5,206.06,1,77.4925,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,5,206.06,1,77.4925,,,1,,#DIV/0!,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,6,202.8,1,77.2918,10.9449,,0.8583950691,,7.061900977,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,6,202.8,1,77.2918,10.9449,,0.8583950691,,7.061900977,#DIV/0!,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,6,202.8,1,77.2918,10.9449,,0.8583950691,,7.061900977,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,7,183.79,1,56.9374,12.8957,,0.7735109085,,4.415223679,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,7,183.79,1,56.9374,12.8957,,0.7735109085,,4.415223679,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,7,183.79,1,56.9374,12.8957,,0.7735109085,,4.415223679,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,8,213.73,1,86.4309,8.6405,,0.9000299661,,10.00299751,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,8,213.73,1,86.4309,8.6405,,0.9000299661,,10.00299751,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,8,213.73,1,86.4309,8.6405,,0.9000299661,,10.00299751,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,9,170.99,1,48.2268,12.9409,,0.7316657958,,3.726695979,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,9,170.99,1,48.2268,12.9409,,0.7316657958,,3.726695979,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,9,170.99,1,48.2268,12.9409,,0.7316657958,,3.726695979,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,10,195.82,1,82.4122,15.5785,,0.8109685217,,5.29012421,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,10,195.82,1,82.4122,15.5785,,0.8109685217,,5.29012421,,,,,,,
S. sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,10,195.82,1,82.4122,15.5785,,0.8109685217,,5.29012421,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,1,125.43,1,47.7264,11.8137,,0.7524703309,1,4.039919754,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,1,125.43,1,47.7264,11.8137,,0.7524703309,1,4.039919754,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,1,125.43,1,47.7264,11.8137,,0.7524703309,1,4.039919754,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,2,115.15,1,29.2494,7.9132,,0.7294576983,1,3.696279634,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,2,115.15,1,29.2494,7.9132,,0.7294576983,1,3.696279634,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,2,115.15,1,29.2494,7.9132,,0.7294576983,1,3.696279634,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,3,131.5,1,36.7068,8.9559,,0.7560152342,1,4.098616554,,1.205,18995724.85,18.99572485,4.785163535,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,3,131.5,1,36.7068,8.9559,,0.7560152342,1,4.098616554,,1.6581,18544682.73,18.54468273,4.671542691,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,3,131.5,1,36.7068,8.9559,,0.7560152342,1,4.098616554,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,4,117.21,1,30.9943,8.2385,,0.7341930613,1,3.762129028,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,4,117.21,1,30.9943,8.2385,,0.7341930613,1,3.762129028,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,4,117.21,1,30.9943,8.2385,,0.7341930613,1,3.762129028,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,5,96.95,1,19.4593,4.897,,0.748346549,1,3.973718603,,1.0065,18515466.46,18.51546646,4.664182896,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,5,96.95,1,19.4593,4.897,,0.748346549,1,3.973718603,,1.0084,20399963.09,20.39996309,5.13890153,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,5,96.95,1,19.4593,4.897,,0.748346549,1,3.973718603,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,6,131.71,1,49.8814,12.0638,,0.7581503326,1,4.13479998,,1.099,17560305.63,17.56030563,4.423570821,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,6,131.71,1,49.8814,12.0638,,0.7581503326,1,4.13479998,,1.025,19729065.87,19.72906587,4.96989756,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,6,131.71,1,49.8814,12.0638,,0.7581503326,1,4.13479998,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,7,122.33,1,26.8924,6.4455,,0.760322619,1,4.172275231,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,7,122.33,1,26.8924,6.4455,,0.760322619,1,4.172275231,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,7,122.33,1,26.8924,6.4455,,0.760322619,1,4.172275231,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,8,117.98,1,31.9147,8.1127,,0.7458005245,1,3.933918424,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,8,117.98,1,31.9147,8.1127,,0.7458005245,1,3.933918424,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,8,117.98,1,31.9147,8.1127,,0.7458005245,1,3.933918424,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,9,102.58,1,20.0542,4.8766,,0.7568289934,1,4.112332363,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,9,102.58,1,20.0542,4.8766,,0.7568289934,1,4.112332363,,1.1075,17243280.4,17.2432804,4.343709822,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,9,102.58,1,20.0542,4.8766,,0.7568289934,1,4.112332363,,1.0521,21275730.72,21.27573072,5.359513871,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,10,113.23,1,27.8767,7.3882,,0.7349686297,1,3.773138247,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,10,113.23,1,27.8767,7.3882,,0.7349686297,1,3.773138247,,,,,,,
D. opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,10,113.23,1,27.8767,7.3882,,0.7349686297,1,3.773138247,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,,,,,,,,,,,
D. opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,,,,,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,119.63,1,44.1444,11.1463,,0.7475036471,,3.960453245,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,119.63,1,44.1444,11.1463,,0.6888992374,,3.960453245,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,119.63,1,44.1444,11.1463,,0.7565350443,,3.960453245,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,110.45,1,37.1497,11.5573,,0.7550840155,,3.214392635,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,110.45,1,37.1497,11.5573,,0.7516623588,,3.214392635,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,110.45,1,37.1497,11.5573,,0.6888992374,,3.214392635,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,108.09,1,28.7565,7.0012,,0.7565350443,,4.107367308,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,108.09,1,28.7565,7.0012,,0.7565350443,,4.107367308,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,108.09,1,28.7565,7.0012,,0.7565350443,,4.107367308,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,113.14,1,23.21,5.6845,,0.7550840155,,4.083032809,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,113.14,1,23.21,5.6845,,0.7550840155,,4.083032809,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,113.14,1,23.21,5.6845,,0.7550840155,,4.083032809,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,113.02,1,33.3111,8.2724,,0.7516623588,,4.026775785,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,113.02,1,33.3111,8.2724,,0.7516623588,,4.026775785,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,113.02,1,33.3111,8.2724,,0.7516623588,,4.026775785,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,115.49,1,37.327,7.4222,,0.8011573392,,5.029101884,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,115.49,1,37.327,7.4222,,0.8011573392,,5.029101884,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,115.49,1,37.327,7.4222,,0.8011573392,,5.029101884,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,92.22,1,25.8701,6.8734,,0.7343110386,,3.763799575,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,92.22,1,25.8701,6.8734,,0.7343110386,,3.763799575,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,92.22,1,25.8701,6.8734,,0.7343110386,,3.763799575,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,102.73,1,25.1063,5.6208,,0.776119938,,4.466677341,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,102.73,1,25.1063,5.6208,,0.776119938,,4.466677341,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,102.73,1,25.1063,5.6208,,0.776119938,,4.466677341,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,104.52,1,31.3627,7.1244,,0.7728384355,,4.402153164,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,104.52,1,31.3627,7.1244,,0.7728384355,,4.402153164,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,104.52,1,31.3627,7.1244,,0.7728384355,,4.402153164,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,131.55,1,57.73,12.3216,,0.7865650442,,4.685268147,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,131.55,1,57.73,12.3216,,0.7865650442,,4.685268147,,,,,,,
D. opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,131.55,1,57.73,12.3216,,0.7865650442,,4.685268147,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,,,,,,0.9894,19646628.73,19.64662873,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,,,,,,1.0711,19724056.45,19.72405645,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,,,,,,1.0083,18641908.98,18.64190898,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,,,,,,1.0289,18980941.83,18.98094183,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,2,160.5,1,30.8545,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,2,160.5,1,30.8545,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,2,160.5,1,30.8545,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,3,84.09,1,14.9618,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,3,84.09,1,14.9618,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,3,84.09,1,14.9618,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,4,108.51,1,30.1339,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,4,108.51,1,30.1339,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,4,108.51,1,30.1339,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,5,112.12,1,36.8939,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,5,112.12,1,36.8939,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,5,112.12,1,36.8939,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,6,103.54,1,25.6709,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,6,103.54,1,25.6709,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,6,103.54,1,25.6709,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,7,96.41,1,27.2195,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,7,96.41,1,27.2195,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,7,96.41,1,27.2195,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,8,92.79,1,21.6817,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,8,92.79,1,21.6817,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,8,92.79,1,21.6817,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,9,122.36,1,41.9897,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,9,122.36,1,41.9897,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,9,122.36,1,41.9897,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,10,108.62,1,31.0653,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,10,108.62,1,31.0653,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,10,108.62,1,31.0653,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,11,106.64,1,31.7125,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,11,106.64,1,31.7125,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,11,106.64,1,31.7125,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,12,111.56,1,32.682,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,12,111.56,1,32.682,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,12,111.56,1,32.682,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,118.05,1,37.5546,10.416,,0.7226438306,,,,1.0298,19955806.72,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,118.05,1,37.5546,10.416,,0.7226438306,,,,1.0143,20027363.98,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,118.05,1,37.5546,10.416,,0.7226438306,,,,1.054,19942018.02,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,119.8,1,28.1656,6.8683,,0.7561457949,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,119.8,1,28.1656,6.8683,,0.7561457949,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,119.8,1,28.1656,6.8683,,0.7561457949,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,110.16,1,34.5141,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,110.16,1,34.5141,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,110.16,1,34.5141,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,97.99,1,25.3505,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,97.99,1,25.3505,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,97.99,1,25.3505,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,5,100.87,1,23.4555,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,5,100.87,1,23.4555,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,5,100.87,1,23.4555,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,6,110.42,1,38.3374,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,6,110.42,1,38.3374,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,6,110.42,1,38.3374,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,7,108.9,1,39.361,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,7,108.9,1,39.361,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,7,108.9,1,39.361,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,8,109.59,1,30.9761,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,8,109.59,1,30.9761,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,8,109.59,1,30.9761,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,9,100.31,1,31.6131,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,9,100.31,1,31.6131,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,9,100.31,1,31.6131,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,10,103.52,1,25.0298,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,10,103.52,1,25.0298,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,10,103.52,1,25.0298,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,11,97.07,1,27.6935,,,,,,,,,,,,
D. opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,11,97.07,1,27.6935,,,,,,,,,,,,
