SPECIES,ORGANIZATION,HAUL_NO,DATE,LOCATION,LAT,LONG,BOTTOM_DEPTH(m),SAMPLE_NUM,LENGTH(mm),NUM_INDIVIDUALS,WET_WEIGHT(g),DRY_WEIGHT(g),AFDW(g),WATER_CONTENT(%mass),"WATER_CONTENT(%mass,AFDW)",WET:DRY,WET:DRY(AFDW),SUBSAMPLE_WEIGHT(g),GROSS_HEAT(J/Kg),"ENERGY_DENSITY(kJ/g,DRY)","ENERGY_DENSITY(kJ/g,WET)","ENERGY_DENSITY(kJ/g,WET,AFDW)",NOTES
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,9,170.99,1,48.2268,12.9409,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,9,170.99,1,48.2268,12.9409,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,10,195.82,1,82.4122,15.5785,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,10,195.82,1,82.4122,15.5785,,,,,,,,,,,
Sardinops sagax,CDFW,1,5/10/2022,PACIFIC GROVE,,,,10,195.82,1,82.4122,15.5785,,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,1,125.43,1,47.7264,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,1,125.43,1,47.7264,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,1,125.43,1,47.7264,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,2,115.15,1,29.2494,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,2,115.15,1,29.2494,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,2,115.15,1,29.2494,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,3,131.5,1,36.7068,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,3,131.5,1,36.7068,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,3,131.5,1,36.7068,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,4,117.21,1,30.9943,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,4,117.21,1,30.9943,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,4,117.21,1,30.9943,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,5,96.95,1,19.4593,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,5,96.95,1,19.4593,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,5,96.95,1,19.4593,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,6,131.71,1,49.8814,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,6,131.71,1,49.8814,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,6,131.71,1,49.8814,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,7,122.33,1,26.8924,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,7,122.33,1,26.8924,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,7,122.33,1,26.8924,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,8,117.98,1,31.9147,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,8,117.98,1,31.9147,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,8,117.98,1,31.9147,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,9,102.58,1,20.0542,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,9,102.58,1,20.0542,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,9,102.58,1,20.0542,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,10,113.23,1,27.8767,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,10,113.23,1,27.8767,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,MARINA PIPELINE,,,20.11,10,113.23,1,27.8767,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,1,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,2,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,7/6/2022,PT. PIÑOS,,,,10,,1,,,,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,119.63,1,44.1444,11.1463,,0.747503647,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,119.63,1,44.1444,11.1463,,0.688899237,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,1,119.63,1,44.1444,11.1463,,0.756535044,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,110.45,1,37.1497,11.5573,,0.755084016,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,110.45,1,37.1497,11.5573,,0.751662359,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,2,110.45,1,37.1497,11.5573,,0.688899237,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,108.09,1,28.7565,7.0012,,0.756535044,#REF!,,#REF!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,108.09,1,28.7565,7.0012,,0.756535044,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,3,108.09,1,28.7565,7.0012,,0.756535044,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,113.14,1,23.21,5.6845,,0.755084016,#REF!,,#REF!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,113.14,1,23.21,5.6845,,0.755084016,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,4,113.14,1,23.21,5.6845,,0.755084016,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,113.02,1,33.3111,8.2724,,0.751662359,#REF!,,#REF!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,113.02,1,33.3111,8.2724,,0.751662359,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,5,113.02,1,33.3111,8.2724,,0.751662359,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,8/3/2022,NW MOSS LANDING,,,22.86,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,0,1,1,,#DIV/0!,0.9894,19646628.73,19.64662873,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,0,1,1,,#DIV/0!,1.0711,19724056.45,19.72405645,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,1,36.9065,,0,1,1,,#DIV/0!,1.0083,18641908.98,18.64190898,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,1,178.57,,36.9065,,0,,,,,1.0289,18980941.83,18.98094183,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,2,160.5,1,30.8545,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,2,160.5,1,30.8545,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,2,160.5,1,30.8545,,0,1,1,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,3,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,4,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,5,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,6,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,7,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,8,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,9,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,MOSS LANDING,,,69.49,10,,1,,,0,#DIV/0!,#DIV/0!,,#DIV/0!,,,0,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,118.05,,37.5546,10.416,10.416,0.722643831,,,,1.0298,19955806.72,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,118.05,,37.5546,10.416,10.416,0.722643831,,,,1.0143,20027363.98,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,1,118.05,,37.5546,10.416,10.416,0.722643831,,,,1.054,19942018.02,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,119.8,,28.1656,6.8683,6.8683,0.756145795,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,119.8,,28.1656,6.8683,6.8683,0.756145795,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,2,119.8,,28.1656,6.8683,6.8683,0.756145795,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,110.16,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,110.16,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,3,110.16,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,97.99,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,97.99,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,4,97.99,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,5,100.87,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,5,100.87,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,5,100.87,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,6,110.42,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,6,110.42,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,6,110.42,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,7,108.9,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,7,108.9,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,7,108.9,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,8,109.59,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,8,109.59,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,8,109.59,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,9,100.31,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,9,100.31,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,9,100.31,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,10,103.52,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,10,103.52,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,10,103.52,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,11,97.07,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,11,97.07,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,11,97.07,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,12,108.47,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,12,108.47,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,6/29/2022,N. MONTEREY BAY,,,20.12,12,108.47,,,,0,,,,,,,,,,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,1,116.84,1,30.8703,8.9052,8.9052,0.711528557,0.711528557,3.466547635,3.466547635,1.0052,18916445.87,18.91644587,4.679765783,4.679765783,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,1,116.84,1,30.8703,8.9052,8.9052,0.711528557,0.800014373,3.466547635,3.466547635,1.0781,18102164.29,18.10216429,4.478319533,4.478319533,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,1,116.84,1,30.8703,8.9052,8.9052,0.711528557,0.711528557,3.466547635,3.466547635,1.0359,18093957.66,18.09395766,4.476289284,4.476289284,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,2,111.72,1,44.5292,13.7993,13.7993,0.690106716,0.648125151,3.226917307,3.226917307,1.0534,18547808.58,18.54780858,4.588568092,4.588568092,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,2,111.72,1,44.5292,13.7993,13.7993,0.690106716,0.508676921,3.226917307,3.226917307,1.0515,18207013.3,18.2070133,4.504258275,4.504258275,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,2,111.72,1,44.5292,13.7993,13.7993,0.690106716,0.692761722,3.226917307,3.226917307,1.0046,18252146.85,18.25214685,4.515423927,4.515423927,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,3,105.95,1,27.7445,7.0261,7.0261,0.746757015,0.778436845,3.948776704,3.948776704,1.0184,19158894.53,19.15889453,4.739745493,4.739745493,
Doryteuthis opalescens,CDFW,1,5/18/2022,PT. PIÑOS,,,53.04,3,105.95,1,27.7445,7.0261,7.0261,0.746757015,0.741685601,3.948776704,3.948776704,1.0397,19263368.16,19.26336816,4.765591369,4.765591369,
